ID_Number	Year of catch	Catch date	Mass
1006660	1981	19.aug.81	7700
1006659	1981	19.aug.81	12300
1006661	1981	19.aug.81	13200
1006662	1981	20.aug.81	8900
1006663	1981	21.aug.81	8000
1006664	1981	23.aug.81	7500
1006667	1981	24.aug.81	1300
1006665	1981	24.aug.81	1800
1006666	1981	24.aug.81	8200
1006668	1981	28.aug.81	1300
1006669	1981	29.aug.81	8300
1006670	1982	11.jun.82	11000
1006671	1982	15.jun.82	11200
1006673	1982	04.jul.82	10000
1006677	1982	06.jul.82	5200
1006676	1982	06.jul.82	11000
1006679	1982	09.jul.82	10500
1006680	1982	10.jul.82	8300
1006681	1982	12.jul.82	10500
1006682	1982	12.jul.82	10700
1006684	1982	16.jul.82	3300
1006685	1982	16.jul.82	6100
1006686	1982	17.jul.82	9800
1006688	1982	18.jul.82	2300
1006689	1982	21.jul.82	12000
1006691	1982	22.jul.82	1700
1006693	1982	27.jul.82	11800
1006695	1982	28.jul.82	2100
1006705	1983	03.jun.83	9500
1006708	1983	11.jun.83	1300
1006711	1983	14.jun.83	9700
1006712	1983	15.jun.83	19000
1006716	1983	24.jun.83	10000
1006719	1983	29.jun.83	9600
1006722	1983	01.jul.83	1600
1006727	1983	03.jul.83	6000
1006729	1983	05.jul.83	6500
1006742	1983	09.jul.83	1400
1006743	1983	10.jul.83	10900
1006744	1983	11.jul.83	9200
1006745	1983	11.jul.83	11600
1006751	1983	13.jul.83	1200
1006749	1983	13.jul.83	5900
1006750	1983	13.jul.83	7600
1006748	1983	13.jul.83	13200
1006752	1983	15.jul.83	1600
1006753	1983	15.jul.83	1600
1006755	1983	17.jul.83	1600
1006759	1983	19.jul.83	1300
1006760	1983	19.jul.83	1400
1006761	1983	19.jul.83	1400
1006757	1983	19.jul.83	2000
1006762	1983	19.jul.83	14000
1006765	1983	20.jul.83	1700
1006766	1983	20.jul.83	6700
1006764	1983	20.jul.83	6900
1006763	1983	20.jul.83	7300
1006767	1983	21.jul.83	1100
1006768	1983	21.jul.83	11000
1006770	1983	23.jul.83	1400
1006769	1983	23.jul.83	1700
1006771	1983	23.jul.83	7300
1006772	1983	27.jul.83	8300
1006773	1983	27.jul.83	9600
1006774	1983	28.jul.83	5700
1006777	1983	28.jul.83	6900
1006775	1983	28.jul.83	12300
1006781	1983	29.jul.83	1900
1006780	1983	29.jul.83	5000
1006778	1983	29.jul.83	5800
1006783	1983	30.jul.83	1300
1006786	1983	30.jul.83	3900
1006784	1983	30.jul.83	5300
1006787	1983	30.jul.83	5700
1006782	1983	30.jul.83	6500
1006785	1983	30.jul.83	7500
1006792	1983	31.jul.83	1100
1006791	1983	31.jul.83	7000
1006788	1983	31.jul.83	9600
1006790	1983	31.jul.83	9900
1006789	1983	31.jul.83	12400
1006798	1983	01.aug.83	1300
1006795	1983	01.aug.83	8200
1006796	1983	01.aug.83	12100
1006800	1983	02.aug.83	1100
1006801	1983	02.aug.83	1300
1006803	1983	02.aug.83	2000
1006802	1983	02.aug.83	6400
1006804	1983	03.aug.83	1800
1006806	1983	03.aug.83	8200
1006805	1983	03.aug.83	9700
1006808	1983	04.aug.83	1800
1006807	1983	04.aug.83	6000
1006810	1983	04.aug.83	7000
1006811	1983	05.aug.83	6000
1006812	1983	07.aug.83	5500
1006814	1983	08.aug.83	1500
1006813	1983	08.aug.83	5800
1006816	1983	09.aug.83	9500
1006817	1983	11.aug.83	1100
1006818	1983	12.aug.83	7200
1006820	1983	14.aug.83	1400
1006821	1983	14.aug.83	6000
1006819	1983	14.aug.83	8600
1006822	1983	14.aug.83	13000
1006824	1983	15.aug.83	6000
1006823	1983	15.aug.83	6600
1006825	1983	15.aug.83	12200
1006826	1983	16.aug.83	9300
1006829	1983	17.aug.83	6500
1006831	1983	19.aug.83	6400
1006832	1983	20.aug.83	1600
1006833	1983	23.aug.83	1100
1006835	1983	30.aug.83	1500
1006834	1983	30.aug.83	5700
1006836	1984	19.jun.84	10000
1006837	1984	22.jun.84	8000
1006838	1984	22.jun.84	10600
1006839	1984	23.jun.84	11400
1006840	1984	24.jun.84	11800
1006841	1984	25.jun.84	8500
1006844	1984	27.jun.84	5000
1006843	1984	27.jun.84	8400
1006847	1984	06.jul.84	11000
1006850	1984	09.jul.84	1900
1006856	1984	11.jul.84	6000
1006854	1984	11.jul.84	6700
1006859	1984	12.jul.84	6000
1006857	1984	12.jul.84	6800
1006860	1984	12.jul.84	10200
1006861	1984	13.jul.84	6600
1006863	1984	13.jul.84	10300
1006862	1984	13.jul.84	11200
1006867	1984	15.jul.84	1600
1006866	1984	15.jul.84	9200
1006865	1984	15.jul.84	9700
1006868	1984	16.jul.84	14000
1006869	1984	17.jul.84	1500
1006873	1984	21.jul.84	7700
1006872	1984	21.jul.84	8800
1006876	1984	23.jul.84	1400
1006877	1984	23.jul.84	1400
1006884	1984	29.jul.84	1300
1006885	1984	29.jul.84	9700
1006886	1984	31.jul.84	6500
1006887	1984	04.aug.84	7400
1006888	1984	07.aug.84	10000
1006897	1984	10.aug.84	1500
1006898	1984	12.aug.84	1200
1006899	1984	12.aug.84	11100
1006904	1984	13.aug.84	9700
1006911	1984	14.aug.84	10000
1006923	1984	16.aug.84	6000
1006924	1984	17.aug.84	7100
1006931	1985	04.jun.85	10400
1006932	1985	12.jun.85	11700
1006934	1985	19.jun.85	9500
1006935	1985	19.jun.85	10700
1006936	1985	21.jun.85	1600
1006937	1985	22.jun.85	1600
1006938	1985	23.jun.85	16000
1006940	1985	25.jun.85	13200
1006942	1985	29.jun.85	900
1006943	1985	29.jun.85	11100
1006944	1985	29.jun.85	14900
1006945	1985	06.jul.85	1900
1006950	1985	11.jul.85	1500
1006951	1985	14.jul.85	1900
1006952	1985	15.jul.85	6200
1006954	1985	16.jul.85	1200
1006953	1985	16.jul.85	8200
1006955	1985	17.jul.85	1100
1006956	1985	17.jul.85	1100
1006957	1985	17.jul.85	1100
1006958	1985	18.jul.85	11400
1006959	1985	19.jul.85	1500
1006961	1985	20.jul.85	1800
1006962	1985	21.jul.85	1500
1006963	1985	21.jul.85	1600
1006964	1985	21.jul.85	1600
1006970	1985	21.jul.85	1600
1006972	1985	24.jul.85	1600
1006971	1985	24.jul.85	2800
1006980	1985	25.jul.85	1800
1006983	1985	26.jul.85	1500
1006991	1985	28.jul.85	1400
1006990	1985	28.jul.85	1900
1006996	1985	29.jul.85	1600
1006997	1985	29.jul.85	1600
1007002	1985	31.jul.85	1400
1006998	1985	31.jul.85	1600
1006999	1985	31.jul.85	1600
1007001	1985	31.jul.85	9300
1007003	1985	01.aug.85	1400
1007005	1985	02.aug.85	1300
1007007	1985	04.aug.85	1600
1007008	1985	05.aug.85	1500
1007013	1985	06.aug.85	1600
1007014	1985	06.aug.85	1600
1007016	1985	08.aug.85	1500
1007017	1985	08.aug.85	1500
1007020	1985	08.aug.85	1500
1007018	1985	08.aug.85	1600
1007019	1985	08.aug.85	1700
1007021	1985	09.aug.85	1600
1007025	1985	10.aug.85	1000
1007028	1985	10.aug.85	1000
1007026	1985	10.aug.85	1500
1007029	1985	12.aug.85	1600
1007030	1985	12.aug.85	1600
1007033	1985	14.aug.85	1300
1007031	1985	14.aug.85	1700
1007032	1985	14.aug.85	1700
1007034	1985	16.aug.85	1700
1007035	1985	16.aug.85	6000
1007036	1985	17.aug.85	1700
1007037	1985	18.aug.85	1200
1007038	1985	18.aug.85	1200
1007039	1985	19.aug.85	1200
1007040	1985	19.aug.85	1200
1007041	1985	19.aug.85	1600
1007042	1985	19.aug.85	1700
1007043	1985	19.aug.85	1800
1007044	1986	04.jun.86	1000
1007048	1986	26.jun.86	2600
1007047	1986	26.jun.86	5200
1007049	1986	26.jun.86	9700
1007052	1986	03.jul.86	2400
1007065	1986	07.jul.86	500
1007069	1986	09.jul.86	1000
1007075	1986	10.jul.86	1500
1007079	1986	10.jul.86	6800
1007082	1986	12.jul.86	1600
1007094	1986	16.jul.86	2000
1007104	1986	18.jul.86	1300
1007102	1986	18.jul.86	2000
1007103	1986	18.jul.86	7400
1007106	1986	28.jul.86	1200
1007107	1986	28.jul.86	1200
1007109	1986	01.aug.86	1000
1007110	1986	03.aug.86	1300
1007113	1986	06.aug.86	1000
1007112	1986	06.aug.86	8400
1007115	1986	07.aug.86	1000
1007114	1986	07.aug.86	1400
1007117	1986	09.aug.86	1400
1007118	1986	10.aug.86	8600
1007119	1986	11.aug.86	1500
1007120	1986	18.aug.86	6700
1007124	1986	19.aug.86	1400
1007123	1986	19.aug.86	9400
1007125	1986	21.aug.86	2400
1007127	1986	21.aug.86	7500
1007126	1986	21.aug.86	8200
1007128	1986	21.aug.86	13300
1007129	1986	23.aug.86	1500
1007130	1986	23.aug.86	2000
1007137	1986	27.aug.86	1800
1007140	1986	31.aug.86	1500
1007141	1986	31.aug.86	1800
302094	1987	02.jun.87	5000
302095	1987	02.jun.87	5800
302096	1987	10.jun.87	11000
302097	1987	11.jun.87	8300
302100	1987	17.jun.87	10200
302101	1987	19.jun.87	7000
302102	1987	19.jun.87	7200
302105	1987	27.jun.87	5300
302106	1987	27.jun.87	7700
302108	1987	28.jun.87	2000
302111	1987	01.jul.87	5100
302110	1987	01.jul.87	8100
302112	1987	01.jul.87	13000
302114	1987	02.jul.87	5400
302113	1987	02.jul.87	13600
302115	1987	03.jul.87	9500
302116	1987	03.jul.87	12300
302120	1987	04.jul.87	10700
302121	1987	05.jul.87	9600
302023	1987	08.jul.87	11800
302022	1987	08.jul.87	13000
302126	1987	09.jul.87	11300
302128	1987	10.jul.87	1600
302135	1987	11.jul.87	15000
302144	1987	15.jul.87	5000
302143	1987	15.jul.87	7000
302146	1987	15.jul.87	7100
302145	1987	15.jul.87	11000
302155	1987	16.jul.87	1200
302157	1987	16.jul.87	3500
302156	1987	16.jul.87	7500
302164	1987	17.jul.87	1800
302161	1987	17.jul.87	3000
302163	1987	17.jul.87	10100
302179	1987	19.jul.87	2200
302178	1987	19.jul.87	8000
302177	1987	19.jul.87	12400
302181	1987	20.jul.87	2000
302182	1987	20.jul.87	10700
302184	1987	21.jul.87	1300
302185	1987	21.jul.87	1600
302186	1987	22.jul.87	1600
302187	1987	23.jul.87	5800
302188	1987	23.jul.87	5800
302189	1987	23.jul.87	11200
302194	1987	24.jul.87	3500
302193	1987	24.jul.87	8300
302195	1987	24.jul.87	9500
302198	1987	25.jul.87	1300
302199	1987	25.jul.87	8500
302202	1987	26.jul.87	1400
302208	1987	26.jul.87	1900
302207	1987	26.jul.87	2400
302201	1987	26.jul.87	6100
302206	1987	26.jul.87	6300
302203	1987	26.jul.87	7300
302204	1987	26.jul.87	9000
302205	1987	26.jul.87	10800
302215	1987	27.jul.87	1700
302214	1987	27.jul.87	12250
302225	1987	28.jul.87	1400
302226	1987	28.jul.87	8500
302227	1987	28.jul.87	12600
302231	1987	29.jul.87	2000
302025	1987	29.jul.87	13000
302242	1987	31.jul.87	9200
302245	1987	01.aug.87	3200
302244	1987	01.aug.87	9500
302250	1987	02.aug.87	1400
302254	1987	03.aug.87	1950
302276	1987	06.aug.87	750
302277	1987	06.aug.87	7200
302288	1987	07.aug.87	2000
302287	1987	07.aug.87	12000
302307	1987	10.aug.87	1900
302093	1987	10.aug.87	2100
302312	1987	11.aug.87	2000
302319	1987	14.aug.87	6800
302320	1987	16.aug.87	1200
302322	1987	16.aug.87	1400
302325	1987	16.aug.87	1500
302321	1987	16.aug.87	1500
302326	1987	16.aug.87	2000
302324	1987	16.aug.87	2700
302323	1987	16.aug.87	10000
302328	1987	17.aug.87	1100
302330	1987	17.aug.87	1600
302331	1987	17.aug.87	1800
302329	1987	17.aug.87	2400
302333	1987	18.aug.87	6000
302332	1987	18.aug.87	8800
302334	1987	19.aug.87	5500
302336	1987	20.aug.87	1500
302335	1987	20.aug.87	12400
302344	1987	22.aug.87	6500
302352	1987	26.aug.87	2300
302362	1987	27.aug.87	3200
302361	1987	27.aug.87	3300
302364	1987	27.aug.87	3400
302363	1987	27.aug.87	6350
302365	1987	27.aug.87	7800
302360	1987	27.aug.87	10400
302371	1987	28.aug.87	1500
302372	1987	28.aug.87	9500
302382	1987	29.aug.87	1000
302378	1987	29.aug.87	1200
302376	1987	29.aug.87	1300
302377	1987	29.aug.87	1300
302383	1987	29.aug.87	1500
302380	1987	29.aug.87	1900
302375	1987	29.aug.87	8600
302381	1987	29.aug.87	10000
302379	1987	29.aug.87	11500
302389	1987	30.aug.87	1000
302390	1987	30.aug.87	1300
302388	1987	30.aug.87	9000
302395	1987	31.aug.87	3000
302060	1988	18.jun.88	8400
302401	1988	01.jul.88	1200
302415	1988	03.jul.88	1200
302417	1988	07.jul.88	1200
302418	1988	07.jul.88	15500
302427	1988	09.jul.88	3000
302428	1988	12.jul.88	1000
302437	1988	14.jul.88	1500
302440	1988	15.jul.88	6600
302439	1988	15.jul.88	10500
302061	1988	20.jul.88	11500
302467	1988	24.jul.88	1500
302480	1988	25.jul.88	7000
302483	1988	26.jul.88	1200
302484	1988	26.jul.88	1200
302485	1988	26.jul.88	2000
302489	1988	27.jul.88	1000
302491	1988	27.jul.88	2100
302490	1988	27.jul.88	2300
302500	1988	28.jul.88	1200
302501	1988	28.jul.88	1200
302502	1988	28.jul.88	1500
302503	1988	28.jul.88	1800
302519	1988	29.jul.88	1200
302520	1988	29.jul.88	1500
302523	1988	30.jul.88	1400
302525	1988	30.jul.88	5500
302524	1988	30.jul.88	12000
302532	1988	01.aug.88	1300
302533	1988	01.aug.88	1500
302531	1988	01.aug.88	6400
302535	1988	02.aug.88	1300
302536	1988	02.aug.88	1600
302541	1988	03.aug.88	1600
302549	1988	04.aug.88	1100
302550	1988	04.aug.88	1100
302551	1988	04.aug.88	1200
302548	1988	04.aug.88	1400
302552	1988	04.aug.88	1400
302559	1988	06.aug.88	1000
302561	1988	06.aug.88	1300
302560	1988	06.aug.88	6500
302573	1988	07.aug.88	1500
302574	1988	07.aug.88	11500
302599	1988	09.aug.88	10000
302621	1988	12.aug.88	583
302618	1988	12.aug.88	5300
302619	1988	12.aug.88	11500
302632	1988	15.aug.88	13000
302639	1988	16.aug.88	1500
302638	1988	16.aug.88	6000
302637	1988	16.aug.88	8000
302646	1988	17.aug.88	7000
302647	1988	17.aug.88	9700
302652	1988	10.sep.88	10400
302704	1989	05.jun.89	4300
302659	1989	18.jun.89	13500
302660	1989	20.jun.89	12000
302661	1989	22.jun.89	2000
302665	1989	25.jun.89	4000
302666	1989	26.jun.89	3500
302681	1989	29.jun.89	2200
302695	1989	03.jul.89	2100
302693	1989	03.jul.89	2400
302694	1989	03.jul.89	3500
302703	1989	05.jul.89	2200
302702	1989	05.jul.89	9600
302708	1989	06.jul.89	1800
302705	1989	06.jul.89	8200
302706	1989	06.jul.89	8900
302707	1989	06.jul.89	9800
302710	1989	07.jul.89	1500
302709	1989	07.jul.89	2700
302717	1989	08.jul.89	5000
302720	1989	09.jul.89	1900
302722	1989	09.jul.89	3100
302721	1989	09.jul.89	7000
302723	1989	10.jul.89	9700
302725	1989	11.jul.89	2000
302727	1989	12.jul.89	1300
302728	1989	12.jul.89	5150
302726	1989	12.jul.89	6200
302733	1989	13.jul.89	1400
302732	1989	13.jul.89	7400
302731	1989	13.jul.89	9500
302736	1989	14.jul.89	8000
302741	1989	15.jul.89	1200
302743	1989	15.jul.89	3000
302742	1989	15.jul.89	10200
302750	1989	16.jul.89	1700
302745	1989	16.jul.89	2060
302749	1989	16.jul.89	9000
302748	1989	16.jul.89	9800
302747	1989	16.jul.89	11300
302746	1989	16.jul.89	14000
302758	1989	17.jul.89	1800
302753	1989	17.jul.89	2250
302760	1989	17.jul.89	2400
302757	1989	17.jul.89	2900
302754	1989	17.jul.89	8600
302755	1989	17.jul.89	9700
302756	1989	17.jul.89	11000
302759	1989	17.jul.89	13300
302763	1989	18.jul.89	1200
302764	1989	18.jul.89	10300
302762	1989	18.jul.89	10300
302768	1989	19.jul.89	3400
302765	1989	19.jul.89	6000
302766	1989	19.jul.89	9500
302767	1989	19.jul.89	12100
302773	1989	20.jul.89	4000
302772	1989	20.jul.89	8000
302771	1989	20.jul.89	9000
302777	1989	21.jul.89	8000
302778	1989	21.jul.89	9500
302782	1989	22.jul.89	2300
302783	1989	22.jul.89	11000
302790	1989	23.jul.89	9100
302800	1989	24.jul.89	2800
302801	1989	24.jul.89	9500
302810	1989	25.jul.89	1300
302812	1989	25.jul.89	1600
302813	1989	25.jul.89	2400
302811	1989	25.jul.89	2900
302814	1989	25.jul.89	3700
302062	1989	25.jul.89	10000
302825	1989	26.jul.89	5600
302824	1989	26.jul.89	9300
302826	1989	26.jul.89	11000
303058	1989	27.jul.89	10700
302832	1989	28.jul.89	1175
302831	1989	28.jul.89	1400
302835	1989	28.jul.89	6400
302834	1989	28.jul.89	6700
302833	1989	28.jul.89	10000
302843	1989	29.jul.89	2500
302844	1989	29.jul.89	9200
302853	1989	30.jul.89	7000
302857	1989	30.jul.89	8000
302856	1989	30.jul.89	9200
302855	1989	30.jul.89	9400
302854	1989	30.jul.89	11000
302866	1989	31.jul.89	1300
302026	1989	31.jul.89	2000
302865	1989	31.jul.89	2600
302864	1989	31.jul.89	2700
302867	1989	31.jul.89	11000
302881	1989	02.aug.89	4200
302880	1989	02.aug.89	6400
302879	1989	02.aug.89	8900
302063	1989	02.aug.89	13000
302886	1989	03.aug.89	2000
302887	1989	03.aug.89	3400
302885	1989	03.aug.89	5400
302888	1989	03.aug.89	10300
302891	1989	04.aug.89	1800
302893	1989	04.aug.89	8000
302892	1989	04.aug.89	10700
302894	1989	04.aug.89	11600
302903	1989	05.aug.89	1700
302902	1989	05.aug.89	6600
302900	1989	05.aug.89	7200
302901	1989	05.aug.89	10500
302905	1989	06.aug.89	1400
302906	1989	06.aug.89	2020
302907	1989	06.aug.89	3000
302904	1989	06.aug.89	3200
302912	1989	07.aug.89	2100
302924	1989	08.aug.89	2100
302923	1989	08.aug.89	2200
302921	1989	08.aug.89	10600
302920	1989	08.aug.89	12000
302922	1989	08.aug.89	12000
302936	1989	10.aug.89	2400
302935	1989	10.aug.89	7500
302934	1989	10.aug.89	7500
302937	1989	10.aug.89	12500
302939	1989	11.aug.89	1800
302941	1989	11.aug.89	2800
302940	1989	11.aug.89	3200
302944	1989	12.aug.89	3100
302945	1989	12.aug.89	3800
302943	1989	12.aug.89	9900
302946	1989	13.aug.89	1250
302947	1989	13.aug.89	2200
302951	1989	14.aug.89	2500
302953	1989	14.aug.89	5600
302952	1989	14.aug.89	14300
302958	1989	15.aug.89	2600
302957	1989	15.aug.89	6000
302955	1989	15.aug.89	7000
302956	1989	15.aug.89	12500
302963	1989	16.aug.89	5000
302962	1989	16.aug.89	6600
302961	1989	16.aug.89	10500
302960	1989	16.aug.89	13000
302967	1989	17.aug.89	2000
302966	1989	17.aug.89	3600
302977	1989	18.aug.89	3000
302976	1989	18.aug.89	3700
302989	1989	19.aug.89	1800
302996	1989	21.aug.89	1500
303000	1989	22.aug.89	1350
303008	1989	25.aug.89	1600
303039	1989	01.sep.89	5300
303043	1989	08.sep.89	2500
303045	1989	08.sep.89	2500
303044	1989	08.sep.89	2500
303042	1989	08.sep.89	2500
303046	1989	08.sep.89	2800
303040	1989	08.sep.89	8500
303041	1989	08.sep.89	9500
303073	1990	27.jun.90	3900
303074	1990	28.jun.90	2400
303075	1990	01.jul.90	6800
303076	1990	03.jul.90	6400
303086	1990	06.jul.90	6000
303088	1990	07.jul.90	1500
303089	1990	08.jul.90	1400
303100	1990	12.jul.90	6000
303103	1990	13.jul.90	3500
303107	1990	14.jul.90	5700
303113	1990	15.jul.90	7400
303114	1990	15.jul.90	9300
303116	1990	16.jul.90	3450
303115	1990	16.jul.90	4500
303117	1990	17.jul.90	1500
303118	1990	17.jul.90	2100
303123	1990	18.jul.90	900
303457	1990	18.jul.90	2800
303128	1990	19.jul.90	2100
303144	1990	20.jul.90	1600
303145	1990	20.jul.90	1800
303141	1990	20.jul.90	3500
303143	1990	20.jul.90	5700
303142	1990	20.jul.90	7900
303161	1990	22.jul.90	8800
303172	1990	23.jul.90	2000
303171	1990	23.jul.90	3000
303195	1990	25.jul.90	1400
303197	1990	25.jul.90	2200
303198	1990	25.jul.90	2600
303196	1990	25.jul.90	3500
303216	1990	26.jul.90	2400
303215	1990	26.jul.90	6100
303214	1990	26.jul.90	7800
303213	1990	26.jul.90	10200
303232	1990	27.jul.90	1200
303227	1990	27.jul.90	1600
303231	1990	27.jul.90	2800
303229	1990	27.jul.90	5900
303228	1990	27.jul.90	6200
303230	1990	27.jul.90	9700
303238	1990	28.jul.90	1300
303237	1990	28.jul.90	7600
303257	1990	29.jul.90	7900
303256	1990	29.jul.90	8400
303272	1990	30.jul.90	1800
303273	1990	30.jul.90	8500
303315	1990	01.aug.90	2000
303316	1990	01.aug.90	2000
303314	1990	01.aug.90	2000
303312	1990	01.aug.90	5300
303317	1990	01.aug.90	5300
303313	1990	01.aug.90	7750
303328	1990	02.aug.90	2500
303336	1990	03.aug.90	2300
303335	1990	03.aug.90	8000
303340	1990	04.aug.90	2000
303343	1990	05.aug.90	1700
303346	1990	06.aug.90	2000
303345	1990	06.aug.90	7800
303354	1990	07.aug.90	1800
303356	1990	07.aug.90	2000
303355	1990	07.aug.90	2500
303358	1990	07.aug.90	2500
303353	1990	07.aug.90	2600
303357	1990	07.aug.90	2700
303359	1990	07.aug.90	6000
303371	1990	09.aug.90	1200
303372	1990	09.aug.90	2200
303369	1990	09.aug.90	5200
303370	1990	09.aug.90	6500
303382	1990	10.aug.90	1000
303381	1990	10.aug.90	7500
303380	1990	10.aug.90	14000
303393	1990	11.aug.90	6600
303392	1990	11.aug.90	7200
303404	1990	12.aug.90	2000
303407	1990	12.aug.90	2000
303405	1990	12.aug.90	2400
303406	1990	12.aug.90	2500
303419	1990	13.aug.90	1900
303426	1990	14.aug.90	2100
303425	1990	14.aug.90	2400
303424	1990	14.aug.90	3900
303446	1990	16.aug.90	2500
303456	1990	17.aug.90	4300
303473	1990	20.aug.90	4500
303472	1990	20.aug.90	6500
303489	1990	23.aug.90	3800
303517	1991	08.jun.91	9700
303518	1991	16.jun.91	4700
303521	1991	24.jun.91	10800
302064	1991	26.jun.91	12000
303528	1991	01.jul.91	8500
303529	1991	01.jul.91	10600
303535	1991	05.jul.91	4600
303534	1991	05.jul.91	6100
303541	1991	06.jul.91	9600
303566	1991	11.jul.91	10400
303574	1991	12.jul.91	1300
303584	1991	13.jul.91	9500
303591	1991	16.jul.91	1200
303598	1991	18.jul.91	2000
303626	1991	22.jul.91	1800
303627	1991	22.jul.91	4400
303634	1991	23.jul.91	1300
303635	1991	23.jul.91	1600
303636	1991	23.jul.91	5300
303648	1991	24.jul.91	1400
303647	1991	24.jul.91	2000
303661	1991	26.jul.91	1700
303675	1991	29.jul.91	1700
303701	1991	30.jul.91	1200
303702	1991	30.jul.91	10400
303723	1991	31.jul.91	1500
303722	1991	31.jul.91	2300
303721	1991	31.jul.91	6200
303751	1991	02.aug.91	7200
303774	1991	05.aug.91	2000
303779	1991	06.aug.91	5000
303780	1991	06.aug.91	9800
303784	1991	07.aug.91	4800
303796	1991	09.aug.91	5500
303820	1991	12.aug.91	1700
303821	1991	12.aug.91	2000
303839	1991	14.aug.91	5600
303849	1991	15.aug.91	1550
303848	1991	15.aug.91	1650
303938	1992	16.jun.92	2500
303939	1992	20.jun.92	13000
303963	1992	05.jul.92	10300
303980	1992	08.jul.92	2700
304046	1992	20.jul.92	2500
304059	1992	23.jul.92	15000
304106	1992	27.jul.92	8600
302031	1992	27.jul.92	9600
304173	1992	31.jul.92	5500
304189	1992	01.aug.92	1800
304200	1992	02.aug.92	900
304198	1992	02.aug.92	1300
302021	1992	02.aug.92	1500
304199	1992	02.aug.92	1500
304206	1992	03.aug.92	4500
304207	1992	03.aug.92	9500
304209	1992	04.aug.92	1100
304208	1992	04.aug.92	1400
304210	1992	04.aug.92	1500
304219	1992	05.aug.92	1500
304218	1992	05.aug.92	4200
304217	1992	05.aug.92	5800
304221	1992	06.aug.92	1400
304222	1992	06.aug.92	1500
304229	1992	08.aug.92	1950
304227	1992	08.aug.92	8000
304228	1992	08.aug.92	8000
304234	1992	09.aug.92	3900
302066	1992	09.aug.92	4100
304235	1992	09.aug.92	9800
304242	1992	10.aug.92	5000
304250	1992	11.aug.92	1700
304252	1992	11.aug.92	1800
304253	1992	11.aug.92	2800
304249	1992	11.aug.92	11000
304268	1992	12.aug.92	1000
304267	1992	12.aug.92	9700
304266	1992	12.aug.92	10600
304274	1992	13.aug.92	2000
304275	1992	13.aug.92	4500
304273	1992	13.aug.92	7000
304284	1992	14.aug.92	13800
304292	1992	15.aug.92	1400
304291	1992	15.aug.92	4900
304305	1992	17.aug.92	1900
304306	1992	17.aug.92	2200
304304	1992	17.aug.92	9900
304334	1992	26.aug.92	9500
304429	1993	02.aug.93	1100
304430	1993	02.aug.93	1900
304432	1993	03.aug.93	4100
304448	1993	06.aug.93	2500
304452	1993	07.aug.93	9000
304458	1993	08.aug.93	1900
304457	1993	08.aug.93	9200
304534	1994	06.jul.94	2400
304548	1994	10.jul.94	3000
304553	1994	11.jul.94	2300
304559	1994	14.jul.94	1600
304560	1994	15.jul.94	1600
304561	1994	15.jul.94	5600
304563	1994	17.jul.94	1400
304564	1994	19.jul.94	9500
304566	1994	23.jul.94	1500
304565	1994	23.jul.94	1800
304567	1994	23.jul.94	5700
304568	1994	23.jul.94	6500
304572	1994	25.jul.94	2000
304579	1994	26.jul.94	1000
304578	1994	26.jul.94	2300
304581	1994	27.jul.94	1700
304582	1994	27.jul.94	2300
304583	1994	27.jul.94	3400
304587	1994	29.jul.94	3200
304591	1994	30.jul.94	1200
304597	1994	31.jul.94	1100
304598	1994	31.jul.94	1800
304596	1994	31.jul.94	2000
304595	1994	31.jul.94	2300
304605	1994	01.aug.94	1100
